,tweetNum,word,ner_iob,ner_tag,tag
1652,85,:,O,,KeyNone
1653,85,//t.co/pNN4816ORl,O,,KeyNone
1654,86,@,O,,KeyNone
1655,86,ProHashing,O,,NEB
1656,86,Site,O,,NEI
1657,86,and,O,,KeyNone
1658,86,Pool,O,,NEO
1659,86,down,O,,KeyNone
1660,86,.,O,,KeyNone
1661,87,Android,O,,NEB
1662,87,vulnerability,O,,NEI
1663,87,exposes,O,,KeyNone
1664,87,users,O,,NEB
1665,87,data,O,,NEI
1666,87,via,O,,KeyNone
1667,87,WiFi,O,,KeyNone
1668,87,https,O,,KeyNone
1669,88,Critical,B,ORG,NEB
1670,88,Vulnerability,I,ORG,NEI
1671,88,Patched,I,ORG,NEO
1672,88,in,O,,KeyNone
1673,88,PHP,B,ORG,NEB
1674,88,Package,O,,NEI
1675,88,Repository,B,PERSON,NEO
1676,88,https,I,PERSON,KeyNone
1677,88,:,O,,KeyNone
1678,89,DDoS,O,,NEB
1679,89,attack,O,,NEO
1680,89,from,O,,KeyNone
1681,89,Anonymous,B,FAC,KeyNone
1682,89,Catalonia,I,FAC,NEB
1683,89,cripples,O,,KeyNone
1684,89,Bank,B,ORG,NEB
1685,89,of,I,ORG,KeyNone
1686,89,Spain,I,ORG,NEI
1687,89,website,O,,NEO
1688,89,https,O,,KeyNone
1689,89,:,O,,KeyNone
1690,89,//t.co/QH435GMdqp,O,,KeyNone
1691,89,#,O,,KeyNone
1692,89,Cyber,O,,KeyNone
1693,89,Events,O,,KeyNone
1694,89,#,O,,KeyNone
1695,89,anonymous,O,,KeyNone
1696,89,#,O,,KeyNone
1697,90,DDoS,O,,NEB
1698,90,attack,O,,NEO
1699,90,from,O,,KeyNone
1700,90,Anonymous,B,FAC,KeyNone
1701,90,Catalonia,I,FAC,NEB
1702,90,cripples,O,,KeyNone
1703,90,Bank,B,ORG,NEB
1704,90,of,I,ORG,KeyNone
1705,90,Spain,I,ORG,NEI
1706,90,website,O,,NEO
1707,90,https,O,,KeyNone
1708,90,:,O,,KeyNone
1709,90,//t.co/sAHVX5M9ZQ,O,,KeyNone
1710,90,#,O,,KeyNone
1711,90,Cyber,O,,KeyNone
1712,90,Events,O,,KeyNone
1713,90,#,O,,KeyNone
1714,90,anonymous,O,,KeyNone
1715,90,#,O,,KeyNone
1716,91,CVE-2018-4861,O,,NEB
1717,91,(,O,,KeyNone
1718,91,scalance_m875_firmware,O,,NEB
1719,91,),O,,KeyNone
1720,91,https,O,,KeyNone
1721,91,:,O,,KeyNone
1722,91,//t.co/nq7UOdHFvB,O,,KeyNone
1723,91,A,O,,KeyNone
1724,91,vulnerability,O,,NEB
1725,91,has,O,,KeyNone
1726,91,been,O,,KeyNone
1727,91,identified,O,,NEO
1728,91,in,O,,KeyNone
1729,91,SCALANCE,O,,NEB
1730,91,M875,O,,NEI
1731,91,(,B,ORG,KeyNone
1732,91,All,I,ORG,KeyNone
1733,91,versions,O,,KeyNone
1734,91,),O,,KeyNone
1735,91,.,O,,KeyNone
1736,91,An,O,,KeyNone
1737,91,authe,O,,NEB
1738,92,CVE-2018-3840,O,,NEB
1739,92,(,O,,KeyNone
1740,92,renderman,O,,NEB
1741,92,),O,,KeyNone
1742,92,https,O,,KeyNone
1743,92,:,O,,KeyNone
1744,92,//t.co/ZSf7K3SIIU,O,,KeyNone
1745,92,A,O,,KeyNone
1746,92,denial-of-service,O,,NEB
1747,92,vulnerability,O,,NEI
1748,92,exists,O,,KeyNone
1749,92,in,O,,KeyNone
1750,92,the,O,,KeyNone
1751,92,Pixar,O,,NEB
1752,92,Renderman,O,,NEO
1753,92,IT,O,,KeyNone
1754,92,Display,O,,KeyNone
1755,92,Service,O,,KeyNone
1756,92,21.6,B,FAC,KeyNone
1757,92,(,I,FAC,KeyNone
1758,92,0,I,FAC,KeyNone
1759,93,DDoS,O,,NEB
1760,93,attack,O,,NEI
1761,93,from,O,,KeyNone
1762,93,Anonymous,B,FAC,KeyNone
1763,93,Catalonia,I,FAC,NEB
1764,93,cripples,O,,KeyNone
1765,93,Bank,B,ORG,NEB
1766,93,of,I,ORG,KeyNone
1767,93,Spain,I,ORG,NEI
1768,93,website,O,,NEO
1769,93,https,O,,KeyNone
1770,94,Microsoft,B,ORG,NEB
1771,94,Windows,O,,NEI
1772,94,task,O,,NEI
1773,94,manager,O,,NEO
1774,94,contains,O,,KeyNone
1775,94,local,O,,KeyNone
1776,94,privilege,O,,NEB
1777,94,escalation,O,,NEI
1778,94,vulnerability,O,,NEO
1779,94,:,O,,KeyNone
1780,94,https,O,,KeyNone
1781,94,:,B,CARDINAL,KeyNone
1782,94,//t.co/S9lOgpyL7U,B,ORG,KeyNone
1783,94,#,O,,KeyNone
1784,95,@,O,,KeyNone
1785,95,TraveldooFR,O,,NEB
1786,95,I,O,,KeyNone
1787,95,'ve,O,,KeyNone
1788,95,found,O,,KeyNone
1789,95,a,O,,KeyNone
1790,95,vulnerability,O,,NEB
1791,95,in,O,,KeyNone
1792,95,your,O,,KeyNone
1793,96,Bank,B,ORG,NEB
1794,96,of,I,ORG,KeyNone
1795,96,Spain,I,ORG,NEI
1796,96,Hit,I,ORG,KeyNone
1797,96,by,O,,KeyNone
1798,96,DDoS,O,,NEB
1799,96,Attack,O,,NEI
1800,96,https,O,,KeyNone
1801,96,:,O,,KeyNone
1802,97,CVE-2018-7685,O,,NEB
1803,97,The,O,,KeyNone
1804,97,decoupled,O,,NEI
1805,97,download,O,,NEO
1806,97,and,O,,KeyNone
1807,97,installation,O,,NEB
1808,97,steps,O,,KeyNone
1809,97,in,O,,KeyNone
1810,97,libzypp,O,,NEB
1811,97,before,O,,KeyNone
1812,97,17.5.0,O,,KeyNone
1813,97,could,O,,KeyNone
1814,97,lead,O,,KeyNone
1815,97,to,O,,KeyNone
1816,97,a,O,,KeyNone
1817,97,corrupted,O,,KeyNone
1818,97,RPM,O,,NEB
1819,97,being,O,,KeyNone
1820,97,left,O,,KeyNone
1821,97,in,O,,KeyNone
1822,97,the,O,,KeyNone
1823,97,cache,O,,KeyNone
1824,97,",",O,,KeyNone
1825,97,where,O,,KeyNone
1826,97,a,O,,KeyNone
1827,97,later,O,,KeyNone
1828,97,call,O,,KeyNone
1829,97,would,O,,KeyNone
1830,97,not,O,,KeyNone
1831,97,display,O,,KeyNone
1832,97,the,O,,KeyNone
1833,97,corrupted,O,,NEB
1834,97,RPM,O,,NEI
1835,97,warning,O,,KeyNone
1836,97,and,O,,KeyNone
1837,97,allow,O,,KeyNone
1838,97,i,O,,KeyNone
1839,97,...,O,,KeyNone
1840,97,https,O,,KeyNone
1841,97,:,O,,KeyNone
1842,97,//t.co/Y7eOunKfZW,O,,KeyNone
1843,97,Vulmon,O,,NEB
1844,97,Vulnerability,O,,NEI
1845,97,Feed,B,PERSON,NEO
1846,97,(,I,PERSON,KeyNone
1847,97,Vul,I,PERSON,NEB
1848,98,@,O,,KeyNone
1849,98,Gillespie1967,O,,NEB
1850,98,@,B,ORG,KeyNone
1851,98,ThomasHansen000,I,ORG,NEI
1852,98,@,O,,KeyNone
1853,98,Xbox,O,,NEO
1854,98,@,B,ORG,KeyNone
1855,98,XboxSupport,O,,NEB
1856,98,If,O,,KeyNone
1857,98,your,O,,KeyNone
1858,98,OWN,O,,KeyNone
1859,98,hosted,B,ORG,KeyNone
1860,98,server,O,,KeyNone
1861,98,is,O,,KeyNone
1862,98,being,O,,KeyNone
1863,98,DDOS,O,,NEB
1864,98,that,O,,KeyNone
1865,98,is,O,,KeyNone
1866,98,still,O,,KeyNone
1867,98,an,O,,KeyNone
1868,99,Sony,B,ORG,NEB
1869,99,and,O,,KeyNone
1870,99,Microsoft,B,ORG,NEB
1871,99,Game,O,,NEI
1872,99,Sites,O,,NEO
1873,99,Knew,O,,KeyNone
1874,99,DDOS,O,,NEB
1875,99,Attacks,O,,NEI
1876,99,Were,O,,KeyNone
1877,99,Coming,O,,KeyNone
